DATA_NF;NÚM_NF;COD_PRODUTO;COD_VENDEDOR;CANAL_VENDAS;QTDE_ITENS;CUSTO_UNITÁRIO;PREÇO UNITÁRIO
04/01/2020;100420;9014;500007;Lojas Próprias;1;1,5;3,5
04/01/2020;100421;9007;500010;Lojas Próprias;11;3,5;5,5
04/01/2020;100422;9008;500007;Lojas Afiliadas;169;3;4,3
04/01/2020;100423;9002;500001;Internet;493;4,4;7,5
04/01/2020;100424;9012;500010;Internet;154;1,5;3
04/01/2020;100425;9013;500002;Internet;117;1,8;4
04/01/2020;100426;9003;500003;Lojas Afiliadas;486;3,5;7
04/01/2020;100427;9002;500008;Lojas Próprias;248;4,4;7,5
04/01/2020;100428;9012;500011;Lojas Afiliadas;338;1,5;3
04/01/2020;100429;9013;500008;Lojas Afiliadas;307;1,8;4
04/01/2020;100430;9005;500004;Lojas Próprias;203;4;7
04/01/2020;100431;9012;500005;Lojas Afiliadas;459;1,5;3
04/01/2020;100432;9015;500012;Lojas Afiliadas;306;1,3;3
04/01/2020;100433;9003;500009;Internet;277;3,5;7
04/01/2020;100434;9011;500001;Lojas Próprias;118;2,2;3,5
04/01/2020;100435;9006;500004;Lojas Próprias;111;3,7;6
04/01/2020;100436;9006;500001;Lojas Próprias;475;3,7;6
04/01/2020;100437;9013;500002;Internet;128;1,8;4
04/01/2020;100438;9009;500004;Lojas Próprias;343;2,8;4
04/01/2020;100439;9003;500003;Internet;150;3,5;7
04/01/2020;100440;9005;500003;Lojas Próprias;475;4;7
04/01/2020;100441;9007;500002;Lojas Próprias;139;3,5;5,5
04/01/2020;100442;9015;500002;Internet;463;1,3;3
04/01/2020;100443;9007;500012;Lojas Afiliadas;185;3,5;5,5
04/01/2020;100444;9012;500006;Lojas Próprias;124;1,5;3
04/01/2020;100445;9001;500007;Lojas Afiliadas;370;5,2;9,5
04/01/2020;100446;9011;500010;Internet;331;2,2;3,5
04/01/2020;100447;9003;500006;Lojas Próprias;321;3,5;7
04/01/2020;100448;9003;500005;Lojas Próprias;175;3,5;7
04/01/2020;100449;9005;500012;Internet;384;4;7
04/01/2020;100450;9001;500008;Lojas Afiliadas;325;5,2;9,5
04/01/2020;100451;9007;500005;Lojas Afiliadas;440;3,5;5,5
04/01/2020;100452;9012;500009;Lojas Próprias;201;1,5;3
04/01/2020;100453;9006;500010;Lojas Próprias;354;3,7;6
04/01/2020;100454;9007;500002;Lojas Afiliadas;287;3,5;5,5
04/01/2020;100455;9002;500007;Lojas Afiliadas;275;4,4;7,5
04/01/2020;100456;9003;500005;Lojas Próprias;442;3,5;7
04/01/2020;100457;9003;500001;Lojas Próprias;262;3,5;7
04/01/2020;100458;9011;500001;Lojas Afiliadas;253;2,2;3,5
04/01/2020;100459;9001;500004;Lojas Afiliadas;327;5,2;9,5
04/01/2020;100460;9010;500011;Lojas Próprias;139;2,5;3,8
04/01/2020;100461;9013;500002;Lojas Próprias;330;1,8;4
04/01/2020;100462;9006;500001;Lojas Próprias;333;3,7;6
04/01/2020;100463;9012;500003;Lojas Próprias;289;1,5;3
04/01/2020;100464;9016;500004;Internet;492;1,1;2,5
04/01/2020;100465;9002;500006;Lojas Próprias;223;4,4;7,5
04/01/2020;100466;9002;500008;Lojas Afiliadas;339;4,4;7,5
04/01/2020;100467;9005;500001;Lojas Próprias;127;4;7
04/01/2020;100468;9001;500001;Lojas Próprias;248;5,2;9,5
04/01/2020;100469;9009;500010;Lojas Afiliadas;100;2,8;4
04/01/2020;100470;9015;500003;Lojas Próprias;288;1,3;3
04/01/2020;100471;9003;500006;Lojas Afiliadas;348;3,5;7
04/01/2020;100472;9005;500006;Lojas Próprias;119;4;7
04/01/2020;100473;9007;500010;Lojas Afiliadas;483;3,5;5,5
04/01/2020;100474;9005;500007;Lojas Próprias;137;4;7
04/01/2020;100475;9001;500002;Lojas Próprias;145;5,2;9,5
04/01/2020;100476;9016;500004;Lojas Próprias;409;1,1;2,5
04/01/2020;100477;9004;500008;Internet;403;2,8;5
04/01/2020;100478;9008;500005;Lojas Próprias;376;3;4,3
04/01/2020;100479;9008;500009;Internet;422;3;4,3
04/01/2020;100480;9003;500004;Internet;371;3,5;7
04/01/2020;100481;9004;500002;Lojas Afiliadas;105;2,8;5
04/01/2020;100482;9015;500007;Internet;113;1,3;3
04/01/2020;100483;9016;500006;Lojas Próprias;437;1,1;2,5
04/01/2020;100484;9009;500009;Lojas Próprias;144;2,8;4
04/01/2020;100485;9005;500005;Lojas Afiliadas;299;4;7
04/01/2020;100486;9001;500007;Lojas Afiliadas;452;5,2;9,5
04/01/2020;100487;9008;500009;Lojas Próprias;498;3;4,3
04/01/2020;100488;9016;500005;Lojas Afiliadas;402;1,1;2,5
04/01/2020;100489;9015;500006;Lojas Próprias;171;1,3;3
04/01/2020;100490;9011;500005;Lojas Afiliadas;242;2,2;3,5
04/01/2020;100491;9002;500003;Lojas Próprias;419;4,4;7,5
04/01/2020;100492;9016;500012;Internet;148;1,1;2,5
04/01/2020;100493;9001;500005;Lojas Afiliadas;468;5,2;9,5
04/01/2020;100494;9007;500003;Lojas Próprias;199;3,5;5,5
04/01/2020;100495;9014;500007;Internet;383;1,5;3,5
04/01/2020;100496;9015;500005;Lojas Próprias;336;1,3;3
04/01/2020;100497;9001;500001;Internet;159;5,2;9,5
04/01/2020;100498;9001;500003;Lojas Afiliadas;122;5,2;9,5
04/01/2020;100499;9013;500004;Lojas Próprias;346;1,8;4
04/01/2020;100500;9013;500003;Lojas Próprias;244;1,8;4
04/01/2020;100501;9010;500011;Lojas Próprias;499;2,5;3,8
04/01/2020;100502;9009;500006;Internet;469;2,8;4
04/01/2020;100503;9012;500008;Lojas Afiliadas;455;1,5;3
04/01/2020;100504;9009;500004;Lojas Próprias;301;2,8;4
04/01/2020;100505;9001;500005;Lojas Próprias;348;5,2;9,5
04/01/2020;100506;9013;500009;Internet;113;1,8;4
04/01/2020;100507;9003;500008;Lojas Afiliadas;231;3,5;7
04/01/2020;100508;9003;500005;Internet;291;3,5;7
04/01/2020;100509;9012;500009;Lojas Próprias;297;1,5;3
04/01/2020;100510;9011;500009;Lojas Afiliadas;100;2,2;3,5
04/01/2020;100511;9005;500012;Lojas Afiliadas;309;4;7
04/01/2020;100512;9001;500010;Lojas Próprias;194;5,2;9,5
04/01/2020;100513;9009;500002;Lojas Afiliadas;298;2,8;4
04/01/2020;100514;9012;500010;Lojas Afiliadas;275;1,5;3
04/01/2020;100515;9013;500009;Lojas Próprias;350;1,8;4
04/01/2020;100516;9008;500004;Lojas Afiliadas;443;3;4,3
04/01/2020;100517;9004;500008;Lojas Próprias;290;2,8;5
04/01/2020;100518;9004;500010;Lojas Afiliadas;314;2,8;5
04/01/2020;100519;9006;500008;Lojas Afiliadas;211;3,7;6
04/01/2020;100520;9009;500008;Internet;158;2,8;4
04/01/2020;100521;9013;500004;Lojas Afiliadas;107;1,8;4
04/01/2020;100522;9006;500011;Internet;158;3,7;6
04/01/2020;100523;9009;500001;Lojas Afiliadas;307;2,8;4
04/01/2020;100524;9013;500006;Internet;423;1,8;4
04/01/2020;100525;9012;500010;Lojas Próprias;230;1,5;3
04/01/2020;100526;9005;500011;Internet;110;4;7
04/01/2020;100527;9014;500005;Lojas Afiliadas;295;1,5;3,5
04/01/2020;100528;9013;500004;Lojas Próprias;464;1,8;4
04/01/2020;100529;9002;500010;Lojas Próprias;361;4,4;7,5
04/01/2020;100530;9002;500006;Lojas Próprias;243;4,4;7,5
04/01/2020;100531;9015;500004;Lojas Próprias;107;1,3;3
04/01/2020;100532;9012;500007;Lojas Próprias;375;1,5;3
04/01/2020;100533;9012;500005;Lojas Próprias;171;1,5;3
04/01/2020;100534;9006;500004;Lojas Afiliadas;234;3,7;6
04/01/2020;100535;9003;500002;Lojas Próprias;219;3,5;7
04/01/2020;100536;9008;500003;Internet;243;3;4,3
04/01/2020;100537;9006;500011;Lojas Afiliadas;123;3,7;6
04/01/2020;100538;9001;500004;Lojas Afiliadas;399;5,2;9,5
04/01/2020;100539;9002;500008;Lojas Próprias;415;4,4;7,5
04/01/2020;100540;9007;500004;Lojas Próprias;234;3,5;5,5
05/01/2020;100541;9014;500002;Lojas Afiliadas;350;1,5;3,5
05/01/2020;100542;9008;500006;Lojas Próprias;5;3;4,3
05/01/2020;100543;9014;500005;Lojas Próprias;9;1,5;3,5
05/01/2020;100544;9016;500006;Internet;14;1,1;2,5
05/01/2020;100545;9016;500003;Lojas Próprias;12;1,1;2,5
05/01/2020;100546;9016;500005;Internet;9;1,1;2,5
05/01/2020;100547;9005;500005;Lojas Próprias;5;4;7
05/01/2020;100548;9003;500008;Lojas Próprias;6;3,5;7
05/01/2020;100549;9008;500002;Lojas Afiliadas;20;3;4,3
05/01/2020;100550;9007;500009;Lojas Afiliadas;16;3,5;5,5
05/01/2020;100551;9012;500008;Lojas Afiliadas;19;1,5;3
05/01/2020;100552;9007;500006;Lojas Próprias;18;3,5;5,5
05/01/2020;100553;9008;500008;Lojas Próprias;13;3;4,3
05/01/2020;100554;9015;500009;Internet;15;1,3;3
05/01/2020;100555;9007;500009;Lojas Próprias;9;3,5;5,5
05/01/2020;100556;9011;500005;Lojas Próprias;4;2,2;3,5
05/01/2020;100557;9003;500006;Lojas Afiliadas;10;3,5;7
05/01/2020;100558;9007;500005;Internet;4;3,5;5,5
05/01/2020;100559;9005;500012;Internet;4;4;7
05/01/2020;100560;9008;500009;Lojas Afiliadas;13;3;4,3
05/01/2020;100561;9002;500012;Lojas Afiliadas;1;4,4;7,5
05/01/2020;100562;9009;500003;Lojas Próprias;8;2,8;4
05/01/2020;100563;9002;500011;Internet;15;4,4;7,5
05/01/2020;100564;9012;500007;Internet;20;1,5;3
05/01/2020;100565;9007;500010;Internet;7;3,5;5,5
05/01/2020;100566;9002;500002;Lojas Afiliadas;487;4,4;7,5
05/01/2020;100567;9013;500007;Internet;108;1,8;4
05/01/2020;100568;9012;500002;Lojas Afiliadas;304;1,5;3
05/01/2020;100569;9010;500012;Lojas Próprias;373;2,5;3,8
05/01/2020;100570;9014;500007;Internet;320;1,5;3,5
05/01/2020;100571;9010;500008;Lojas Próprias;229;2,5;3,8
05/01/2020;100572;9015;500006;Lojas Afiliadas;195;1,3;3
05/01/2020;100573;9015;500010;Lojas Próprias;230;1,3;3
05/01/2020;100574;9006;500012;Lojas Próprias;277;3,7;6
05/01/2020;100575;9004;500008;Lojas Próprias;468;2,8;5
05/01/2020;100576;9003;500007;Internet;256;3,5;7
05/01/2020;100577;9002;500005;Lojas Próprias;246;4,4;7,5
05/01/2020;100578;9013;500001;Lojas Afiliadas;456;1,8;4
05/01/2020;100579;9004;500006;Lojas Próprias;165;2,8;5
05/01/2020;100580;9003;500007;Lojas Afiliadas;356;3,5;7
05/01/2020;100581;9009;500004;Lojas Próprias;405;2,8;4
05/01/2020;100582;9002;500004;Lojas Próprias;363;4,4;7,5
05/01/2020;100583;9016;500004;Lojas Afiliadas;342;1,1;2,5
05/01/2020;100584;9003;500007;Internet;444;3,5;7
05/01/2020;100585;9006;500005;Lojas Próprias;452;3,7;6
05/01/2020;100586;9016;500007;Lojas Afiliadas;457;1,1;2,5
05/01/2020;100587;9015;500002;Internet;290;1,3;3
05/01/2020;100588;9006;500010;Lojas Afiliadas;231;3,7;6
05/01/2020;100589;9006;500007;Internet;123;3,7;6
05/01/2020;100590;9008;500009;Internet;204;3;4,3
05/01/2020;100591;9005;500009;Lojas Próprias;231;4;7
05/01/2020;100592;9006;500001;Lojas Afiliadas;182;3,7;6
05/01/2020;100593;9010;500002;Lojas Afiliadas;196;2,5;3,8
05/01/2020;100594;9012;500010;Lojas Afiliadas;292;1,5;3
05/01/2020;100595;9005;500012;Internet;287;4;7
05/01/2020;100596;9013;500007;Lojas Afiliadas;435;1,8;4
05/01/2020;100597;9008;500007;Lojas Próprias;308;3;4,3
05/01/2020;100598;9003;500009;Lojas Próprias;416;3,5;7
05/01/2020;100599;9007;500005;Lojas Próprias;420;3,5;5,5
05/01/2020;100600;9009;500005;Internet;360;2,8;4
05/01/2020;100601;9009;500010;Lojas Afiliadas;175;2,8;4
05/01/2020;100602;9003;500005;Lojas Afiliadas;261;3,5;7
05/01/2020;100603;9008;500009;Lojas Afiliadas;387;3;4,3
05/01/2020;100604;9001;500005;Lojas Afiliadas;226;5,2;9,5
05/01/2020;100605;9006;500012;Lojas Próprias;259;3,7;6
05/01/2020;100606;9012;500004;Lojas Próprias;132;1,5;3
05/01/2020;100607;9016;500004;Lojas Afiliadas;450;1,1;2,5
05/01/2020;100608;9007;500001;Lojas Afiliadas;266;3,5;5,5
05/01/2020;100609;9015;500004;Lojas Afiliadas;218;1,3;3
05/01/2020;100610;9002;500003;Internet;222;4,4;7,5
05/01/2020;100611;9011;500008;Lojas Afiliadas;222;2,2;3,5
05/01/2020;100612;9003;500006;Lojas Próprias;136;3,5;7
05/01/2020;100613;9005;500012;Lojas Afiliadas;294;4;7
05/01/2020;100614;9005;500008;Lojas Afiliadas;145;4;7
05/01/2020;100615;9010;500011;Internet;262;2,5;3,8
05/01/2020;100616;9015;500004;Lojas Afiliadas;129;1,3;3
05/01/2020;100617;9013;500010;Lojas Próprias;357;1,8;4
05/01/2020;100618;9004;500012;Internet;240;2,8;5
05/01/2020;100619;9010;500012;Internet;122;2,5;3,8
05/01/2020;100620;9001;500007;Lojas Próprias;302;5,2;9,5
05/01/2020;100621;9012;500004;Lojas Próprias;209;1,5;3
05/01/2020;100622;9002;500001;Internet;408;4,4;7,5
05/01/2020;100623;9002;500005;Lojas Afiliadas;480;4,4;7,5
05/01/2020;100624;9004;500009;Lojas Afiliadas;234;2,8;5
05/01/2020;100625;9011;500012;Lojas Próprias;100;2,2;3,5
05/01/2020;100626;9013;500001;Lojas Afiliadas;238;1,8;4
05/01/2020;100627;9008;500004;Lojas Próprias;309;3;4,3
05/01/2020;100628;9013;500004;Internet;141;1,8;4
05/01/2020;100629;9007;500009;Lojas Próprias;296;3,5;5,5
05/01/2020;100630;9013;500006;Lojas Afiliadas;251;1,8;4
05/01/2020;100631;9003;500012;Internet;470;3,5;7
05/01/2020;100632;9006;500007;Lojas Afiliadas;331;3,7;6
05/01/2020;100633;9014;500008;Lojas Afiliadas;406;1,5;3,5
05/01/2020;100634;9008;500012;Lojas Próprias;480;3;4,3
05/01/2020;100635;9002;500003;Lojas Próprias;190;4,4;7,5
05/01/2020;100636;9013;500009;Internet;473;1,8;4
05/01/2020;100637;9014;500001;Lojas Afiliadas;449;1,5;3,5
05/01/2020;100638;9003;500011;Lojas Próprias;205;3,5;7
05/01/2020;100639;9007;500008;Internet;406;3,5;5,5
05/01/2020;100640;9008;500003;Internet;149;3;4,3
05/01/2020;100641;9012;500005;Lojas Próprias;407;1,5;3
05/01/2020;100642;9006;500011;Internet;140;3,7;6
05/01/2020;100643;9005;500009;Lojas Próprias;335;4;7
05/01/2020;100644;9008;500004;Internet;405;3;4,3
05/01/2020;100645;9014;500011;Internet;171;1,5;3,5
05/01/2020;100646;9002;500006;Internet;122;4,4;7,5
05/01/2020;100647;9010;500011;Internet;324;2,5;3,8
05/01/2020;100648;9013;500005;Lojas Próprias;335;1,8;4
05/01/2020;100649;9015;500006;Lojas Afiliadas;381;1,3;3
05/01/2020;100650;9004;500011;Lojas Próprias;184;2,8;5
05/01/2020;100651;9015;500003;Lojas Próprias;173;1,3;3
05/01/2020;100652;9004;500007;Lojas Próprias;338;2,8;5
05/01/2020;100653;9005;500011;Lojas Próprias;336;4;7
05/01/2020;100654;9001;500009;Internet;164;5,2;9,5
05/01/2020;100655;9012;500004;Lojas Afiliadas;198;1,5;3
05/01/2020;100656;9012;500007;Lojas Afiliadas;432;1,5;3
05/01/2020;100657;9003;500002;Lojas Próprias;402;3,5;7
05/01/2020;100658;9008;500002;Lojas Próprias;105;3;4,3
05/01/2020;100659;9002;500003;Lojas Próprias;231;4,4;7,5
05/01/2020;100660;9010;500011;Lojas Próprias;341;2,5;3,8
05/01/2020;100661;9011;500011;Lojas Próprias;429;2,2;3,5
05/01/2020;100662;9003;500008;Lojas Afiliadas;465;3,5;7
05/01/2020;100663;9012;500007;Lojas Próprias;105;1,5;3
05/01/2020;100664;9006;500003;Lojas Afiliadas;250;3,7;6
05/01/2020;100665;9007;500009;Lojas Próprias;424;3,5;5,5
05/01/2020;100666;9010;500009;Lojas Próprias;118;2,5;3,8
05/01/2020;100667;9002;500012;Lojas Próprias;333;4,4;7,5
05/01/2020;100668;9007;500009;Lojas Próprias;380;3,5;5,5
05/01/2020;100669;9013;500011;Lojas Afiliadas;233;1,8;4
05/01/2020;100670;9016;500008;Lojas Próprias;179;1,1;2,5
05/01/2020;100671;9007;500005;Lojas Próprias;284;3,5;5,5
05/01/2020;100672;9008;500006;Internet;362;3;4,3
05/01/2020;100673;9007;500001;Lojas Afiliadas;146;3,5;5,5
05/01/2020;100674;9014;500012;Lojas Próprias;157;1,5;3,5
05/01/2020;100675;9013;500011;Lojas Afiliadas;246;1,8;4
05/01/2020;100676;9007;500006;Lojas Afiliadas;424;3,5;5,5
05/01/2020;100677;9010;500010;Lojas Afiliadas;304;2,5;3,8
05/01/2020;100678;9004;500002;Lojas Próprias;310;2,8;5
05/01/2020;100679;9002;500009;Internet;389;4,4;7,5
05/01/2020;100680;9009;500002;Lojas Próprias;294;2,8;4
05/01/2020;100681;9014;500010;Internet;453;1,5;3,5
05/01/2020;100682;9003;500011;Lojas Próprias;470;3,5;7
05/01/2020;100683;9003;500006;Lojas Próprias;136;3,5;7
05/01/2020;100684;9005;500010;Lojas Próprias;495;4;7
05/01/2020;100685;9010;500001;Internet;241;2,5;3,8
06/01/2020;100686;9003;500004;Lojas Afiliadas;407;3,5;7
06/01/2020;100687;9016;500004;Internet;12;1,1;2,5
06/01/2020;100688;9012;500009;Internet;7;1,5;3
06/01/2020;100689;9010;500001;Lojas Afiliadas;5;2,5;3,8
06/01/2020;100690;9005;500002;Lojas Afiliadas;14;4;7
06/01/2020;100691;9002;500007;Internet;1;4,4;7,5
06/01/2020;100692;9005;500007;Internet;19;4;7
06/01/2020;100693;9009;500012;Internet;2;2,8;4
06/01/2020;100694;9012;500009;Lojas Próprias;12;1,5;3
06/01/2020;100695;9016;500002;Lojas Afiliadas;8;1,1;2,5
06/01/2020;100696;9009;500012;Lojas Afiliadas;2;2,8;4
06/01/2020;100697;9008;500010;Lojas Próprias;14;3;4,3
06/01/2020;100698;9009;500012;Internet;2;2,8;4
06/01/2020;100699;9007;500010;Lojas Próprias;8;3,5;5,5
06/01/2020;100700;9007;500008;Internet;7;3,5;5,5
06/01/2020;100701;9005;500006;Lojas Próprias;16;4;7
06/01/2020;100702;9014;500002;Internet;6;1,5;3,5
06/01/2020;100703;9010;500001;Internet;422;2,5;3,8
06/01/2020;100704;9002;500009;Lojas Afiliadas;287;4,4;7,5
06/01/2020;100705;9010;500008;Lojas Próprias;265;2,5;3,8
06/01/2020;100706;9012;500001;Lojas Próprias;115;1,5;3
06/01/2020;100707;9003;500008;Lojas Afiliadas;272;3,5;7
06/01/2020;100708;9012;500012;Lojas Afiliadas;307;1,5;3
06/01/2020;100709;9014;500006;Lojas Afiliadas;328;1,5;3,5
06/01/2020;100710;9003;500003;Internet;124;3,5;7
06/01/2020;100711;9010;500003;Lojas Afiliadas;448;2,5;3,8
06/01/2020;100712;9010;500002;Internet;319;2,5;3,8
06/01/2020;100713;9011;500007;Internet;347;2,2;3,5
06/01/2020;100714;9011;500006;Lojas Próprias;420;2,2;3,5
06/01/2020;100715;9015;500004;Internet;402;1,3;3
06/01/2020;100716;9007;500007;Internet;261;3,5;5,5
06/01/2020;100717;9009;500001;Lojas Próprias;182;2,8;4
06/01/2020;100718;9006;500006;Internet;145;3,7;6
06/01/2020;100719;9003;500002;Lojas Próprias;285;3,5;7
06/01/2020;100720;9005;500012;Lojas Próprias;309;4;7
06/01/2020;100721;9001;500007;Internet;365;5,2;9,5
06/01/2020;100722;9003;500011;Lojas Próprias;400;3,5;7
06/01/2020;100723;9014;500007;Lojas Afiliadas;254;1,5;3,5
06/01/2020;100724;9006;500007;Lojas Próprias;128;3,7;6
06/01/2020;100725;9001;500008;Lojas Próprias;125;5,2;9,5
06/01/2020;100726;9009;500002;Lojas Próprias;111;2,8;4
06/01/2020;100727;9010;500012;Lojas Próprias;259;2,5;3,8
06/01/2020;100728;9007;500010;Internet;444;3,5;5,5
06/01/2020;100729;9011;500003;Lojas Afiliadas;351;2,2;3,5
06/01/2020;100730;9008;500002;Lojas Afiliadas;392;3;4,3
06/01/2020;100731;9008;500001;Internet;134;3;4,3
06/01/2020;100732;9001;500003;Internet;154;5,2;9,5
06/01/2020;100733;9006;500008;Internet;367;3,7;6
06/01/2020;100734;9015;500011;Lojas Próprias;470;1,3;3
06/01/2020;100735;9002;500011;Lojas Próprias;256;4,4;7,5
06/01/2020;100736;9003;500010;Lojas Próprias;431;3,5;7
06/01/2020;100737;9011;500005;Lojas Afiliadas;423;2,2;3,5
06/01/2020;100738;9004;500011;Internet;225;2,8;5
06/01/2020;100739;9014;500001;Lojas Próprias;327;1,5;3,5
06/01/2020;100740;9012;500005;Lojas Afiliadas;456;1,5;3
06/01/2020;100741;9015;500012;Internet;163;1,3;3
06/01/2020;100742;9007;500009;Internet;143;3,5;5,5
06/01/2020;100743;9015;500003;Internet;296;1,3;3
06/01/2020;100744;9007;500007;Lojas Próprias;399;3,5;5,5
06/01/2020;100745;9004;500001;Lojas Afiliadas;406;2,8;5
06/01/2020;100746;9008;500010;Lojas Afiliadas;221;3;4,3
06/01/2020;100747;9004;500004;Internet;349;2,8;5
06/01/2020;100748;9006;500004;Lojas Afiliadas;268;3,7;6
06/01/2020;100749;9004;500001;Internet;339;2,8;5
06/01/2020;100750;9003;500009;Lojas Próprias;441;3,5;7
06/01/2020;100751;9014;500012;Internet;365;1,5;3,5
06/01/2020;100752;9007;500009;Internet;410;3,5;5,5
06/01/2020;100753;9012;500002;Lojas Próprias;440;1,5;3
06/01/2020;100754;9012;500005;Lojas Próprias;243;1,5;3
06/01/2020;100755;9001;500011;Internet;380;5,2;9,5
06/01/2020;100756;9007;500008;Lojas Próprias;248;3,5;5,5
06/01/2020;100757;9001;500009;Lojas Próprias;226;5,2;9,5
06/01/2020;100758;9002;500004;Lojas Afiliadas;141;4,4;7,5
06/01/2020;100759;9014;500007;Lojas Afiliadas;458;1,5;3,5
06/01/2020;100760;9002;500012;Lojas Afiliadas;267;4,4;7,5
06/01/2020;100761;9005;500005;Internet;379;4;7
06/01/2020;100762;9001;500005;Lojas Próprias;228;5,2;9,5
06/01/2020;100763;9007;500005;Lojas Afiliadas;495;3,5;5,5
06/01/2020;100764;9010;500008;Internet;367;2,5;3,8
06/01/2020;100765;9008;500012;Lojas Afiliadas;116;3;4,3
06/01/2020;100766;9013;500002;Lojas Próprias;317;1,8;4
06/01/2020;100767;9007;500005;Lojas Próprias;384;3,5;5,5
06/01/2020;100768;9003;500002;Lojas Próprias;146;3,5;7
06/01/2020;100769;9004;500009;Lojas Afiliadas;439;2,8;5
06/01/2020;100770;9007;500008;Internet;151;3,5;5,5
06/01/2020;100771;9003;500012;Lojas Próprias;241;3,5;7
06/01/2020;100772;9015;500002;Lojas Afiliadas;227;1,3;3
06/01/2020;100773;9006;500007;Lojas Próprias;417;3,7;6
06/01/2020;100774;9009;500005;Lojas Afiliadas;462;2,8;4
06/01/2020;100775;9015;500003;Lojas Próprias;383;1,3;3
06/01/2020;100776;9007;500007;Lojas Próprias;450;3,5;5,5
06/01/2020;100777;9011;500009;Internet;435;2,2;3,5
06/01/2020;100778;9014;500003;Lojas Próprias;306;1,5;3,5
06/01/2020;100779;9008;500002;Internet;133;3;4,3
06/01/2020;100780;9009;500003;Lojas Afiliadas;303;2,8;4
06/01/2020;100781;9005;500002;Lojas Próprias;498;4;7
06/01/2020;100782;9002;500005;Internet;100;4,4;7,5
06/01/2020;100783;9012;500010;Lojas Afiliadas;474;1,5;3
06/01/2020;100784;9009;500001;Lojas Próprias;378;2,8;4
06/01/2020;100785;9011;500003;Lojas Afiliadas;495;2,2;3,5
06/01/2020;100786;9007;500006;Lojas Próprias;310;3,5;5,5
06/01/2020;100787;9010;500002;Lojas Próprias;313;2,5;3,8
06/01/2020;100788;9007;500006;Lojas Próprias;234;3,5;5,5
06/01/2020;100789;9011;500003;Lojas Afiliadas;101;2,2;3,5
06/01/2020;100790;9006;500012;Lojas Afiliadas;250;3,7;6
06/01/2020;100791;9013;500001;Lojas Próprias;192;1,8;4
06/01/2020;100792;9002;500011;Lojas Próprias;381;4,4;7,5
06/01/2020;100793;9001;500002;Lojas Próprias;202;5,2;9,5
06/01/2020;100794;9009;500009;Internet;399;2,8;4
06/01/2020;100795;9016;500009;Lojas Próprias;415;1,1;2,5
06/01/2020;100796;9003;500011;Internet;138;3,5;7
06/01/2020;100797;9015;500011;Lojas Próprias;184;1,3;3
06/01/2020;100798;9007;500009;Lojas Próprias;246;3,5;5,5
06/01/2020;100799;9012;500008;Internet;272;1,5;3
06/01/2020;100800;9006;500011;Internet;331;3,7;6
06/01/2020;100801;9010;500003;Lojas Afiliadas;270;2,5;3,8
06/01/2020;100802;9012;500001;Internet;424;1,5;3
06/01/2020;100803;9012;500005;Lojas Afiliadas;204;1,5;3
06/01/2020;100804;9013;500002;Lojas Próprias;342;1,8;4
06/01/2020;100805;9011;500003;Internet;339;2,2;3,5
06/01/2020;100806;9013;500002;Internet;203;1,8;4
06/01/2020;100807;9011;500010;Lojas Afiliadas;287;2,2;3,5
06/01/2020;100808;9005;500009;Lojas Afiliadas;269;4;7
06/01/2020;100809;9007;500006;Lojas Próprias;332;3,5;5,5
06/01/2020;100810;9008;500009;Internet;372;3;4,3
