NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº ALUNOS
MUNICIPAL;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;0;250958;SAO FRANCISCO DE ASSIS ESCOLA MUNICIPAL;Venezuela;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;438297;SAO JUDAS TADEU ESCOLA MUNICIPAL INFANTIL;Venezuela;1
MUNICIPAL;JUNDIAI;VARZEA PAULISTA;VARZEA PAULISTA;0;200682;SAO MIGUEL ARCANJO CENTRO MUNICIPAL DE EDUCACAO BASICA;Haiti;4
MUNICIPAL;PIRACICABA;PIRACICABA;PIRACICABA;0;404639;SAO VICENTE DE PAULO ESCOLA MUNICIPAL;Colômbia;1
MUNICIPAL;PIRACICABA;PIRACICABA;PIRACICABA;0;404639;SAO VICENTE DE PAULO ESCOLA MUNICIPAL;Venezuela;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;289073;SARA TINEUE EMEB;Venezuela;1
MUNICIPAL;SAO ROQUE;MAIRINQUE;MAIRINQUE;0;274264;SARAH MAZZEO ALVES ESCOLA MUNICIPAL;Suíça;1
MUNICIPAL;CAIEIRAS;MAIRIPORA;MAIRIPORA;0;364769;SARKIS TELLIAN PREFEITO EM;Venezuela;1
MUNICIPAL;ITAPEVI;JANDIRA;JANDIRA;0;217372;SATIRO ALVES DE SOUZA EMEB;Venezuela;1
MUNICIPAL;LESTE 3;CIDADE TIRADENTES;SAO PAULO;0;55268;SATURNINO PEREIRA EMEF;Bolívia;1
MUNICIPAL;LESTE 3;CIDADE TIRADENTES;SAO PAULO;0;55268;SATURNINO PEREIRA EMEF;Haiti;1
MUNICIPAL;SAO VICENTE;SAO VICENTE;SAO VICENTE;0;230900;SAULO TARSO MARQUES DE MELLO EMEIEF;Japão;1
MUNICIPAL;SAO VICENTE;SAO VICENTE;SAO VICENTE;0;230900;SAULO TARSO MARQUES DE MELLO EMEIEF;Venezuela;1
MUNICIPAL;CARAGUATATUBA;UBATUBA;UBATUBA;0;57356;SEBASTIANA LUIZA DE OLIVEIRA PRADO EM;Venezuela;3
MUNICIPAL;RIBEIRAO PRETO;RIBEIRAO PRETO;RIBEIRAO PRETO;0;88924;SEBASTIAO DE AGUIAR AZEVEDO EMEF;Colômbia;1
MUNICIPAL;RIBEIRAO PRETO;RIBEIRAO PRETO;RIBEIRAO PRETO;0;88924;SEBASTIAO DE AGUIAR AZEVEDO EMEF;Estados Unidos da América;2
MUNICIPAL;CAIEIRAS;MAIRIPORA;MAIRIPORA;0;231538;SEBASTIAO FRANCISCO DA COSTA CRECHE MUNICIPAL;Venezuela;1
MUNICIPAL;BAURU;DOMELIA;AGUDOS;0;634876;SEBASTIAO FUNCHAL EMEFEI CRECHE;Venezuela;1
MUNICIPAL;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;0;78402;SEBASTIAO GREGORIO DOS SANTOS EM;Bolívia;16
MUNICIPAL;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;0;78402;SEBASTIAO GREGORIO DOS SANTOS EM;Peru;1
MUNICIPAL;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;0;78402;SEBASTIAO GREGORIO DOS SANTOS EM;Qatar;1
MUNICIPAL;BRAGANCA PAULISTA;VARGEM;VARGEM;0;274768;SEBASTIAO JOSE MONTEIRO SARGENTO EMEF;Venezuela;1
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;53065;SEBASTIAO NOGUEIRA DE LIMA DESEMBARGADOR EMEF;Bolívia;1
MUNICIPAL;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;0;432647;SEBASTIAO TAVARES DE OLIVEIRA ESCOLA MUNICIPAL;Japão;1
MUNICIPAL;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;0;432647;SEBASTIAO TAVARES DE OLIVEIRA ESCOLA MUNICIPAL;Venezuela;1
MUNICIPAL;JACAREI;ARUJA;ARUJA;0;286023;SEIJI SHIGUEMATSU CENTRO MUNICIPAL DE EDUCACAO INFANTIL;Venezuela;1
MUNICIPAL;ITU;CABREUVA;CABREUVA;0;200670;SELMA MARIA MESQUITA GODOI MARTINHO PROFA EMEB;Venezuela;2
MUNICIPAL;TAQUARITINGA;IBITINGA;IBITINGA;0;224972;SEMIRAMIS ANITA TUCCI EMEI;Bolívia;1
MUNICIPAL;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;0;220954;SEMPRE VIVA EM;Haiti;1
MUNICIPAL;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;SAO CAETANO DO SUL;0;298463;SENADOR FLAQUER EMEF;Angola;2
MUNICIPAL;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;SAO CAETANO DO SUL;0;298463;SENADOR FLAQUER EMEF;Japão;2
MUNICIPAL;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;SAO CAETANO DO SUL;0;298463;SENADOR FLAQUER EMEF;Líbia;1
MUNICIPAL;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;SAO CAETANO DO SUL;0;298463;SENADOR FLAQUER EMEF;Portugal;1
MUNICIPAL;JABOTICABAL;JABOTICABAL;JABOTICABAL;0;415510;SENHORA APARECIDA EMEB;Cuba;1
MUNICIPAL;JABOTICABAL;JABOTICABAL;JABOTICABAL;0;415510;SENHORA APARECIDA EMEB;Peru;1
MUNICIPAL;JABOTICABAL;JABOTICABAL;JABOTICABAL;0;415510;SENHORA APARECIDA EMEB;Venezuela;1
MUNICIPAL;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;0;236248;SENINHA EMEI;Bolívia;2
MUNICIPAL;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;0;236248;SENINHA EMEI;Venezuela;2
MUNICIPAL;LESTE 4;ARTUR ALVIM;SAO PAULO;0;400324;SERAFIN MARTINEZ GUTIERREZ EMEF;Angola;1
MUNICIPAL;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;0;205953;SERAFINA LUCA CHERFEN PROFA EM;Alemanha;1
MUNICIPAL;BAURU;AGUDOS;AGUDOS;0;223955;SERGIO AUGUSTO MAININI PROFESSOR EMEFEI;Venezuela;2
MUNICIPAL;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;564473;SERGIO CAMARGO;Bolívia;1
MUNICIPAL;PIRASSUNUNGA;PIRASSUNUNGA;PIRASSUNUNGA;0;388361;SERGIO COLUS PROFESSOR EMEIEF;Colômbia;1
MUNICIPAL;PIRASSUNUNGA;PIRASSUNUNGA;PIRASSUNUNGA;0;388361;SERGIO COLUS PROFESSOR EMEIEF;Peru;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;97524;SERGIO ESGALHA EMEB;Venezuela;1
MUNICIPAL;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;BOM JESUS DOS PERDOES;0;277988;SERGIO GONCALVES VIANA PROF EMEF;Haiti;1
MUNICIPAL;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;BOM JESUS DOS PERDOES;0;277988;SERGIO GONCALVES VIANA PROF EMEF;Paraguai;1
MUNICIPAL;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;BOM JESUS DOS PERDOES;0;277988;SERGIO GONCALVES VIANA PROF EMEF;Venezuela;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;0;66199;SERGIO MARIO DE ALMEIDA PROFESSOR EMEB;Bolívia;2
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;0;66199;SERGIO MARIO DE ALMEIDA PROFESSOR EMEB;Líbano;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;0;66199;SERGIO MARIO DE ALMEIDA PROFESSOR EMEB;Venezuela;12
MUNICIPAL;LESTE 5;ARICANDUVA;SAO PAULO;0;54409;SERGIO MILLIET EMEF;Síria;1
MUNICIPAL;SANTOS;GUARUJA;GUARUJA;0;307048;SERGIO PEREIRA RODRIGUES ESCOLA MUNICIPAL;Haiti;1
MUNICIPAL;CARAGUATATUBA;CARAGUATATUBA;CARAGUATATUBA;0;435983;SEVERINO VITORIANO DOS SANTOS CEI/EMEI;Portugal;1
MUNICIPAL;CAIEIRAS;MAIRIPORA;MAIRIPORA;0;225848;SHIGERU SASAKI EM;Venezuela;1
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;54768;SHIRLEY GUIO PROFA EMEF;Argentina;2
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;54768;SHIRLEY GUIO PROFA EMEF;Bolívia;12
MUNICIPAL;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;0;216999;SHOZAYEMON SETOKUCHI EM;Argentina;1
MUNICIPAL;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;0;216999;SHOZAYEMON SETOKUCHI EM;Bolívia;12
MUNICIPAL;ITAPEVI;BARUERI;BARUERI;0;439721;SIDNEY SANTUCCI PROF EMEF;Argentina;1
MUNICIPAL;ITAPEVI;BARUERI;BARUERI;0;439721;SIDNEY SANTUCCI PROF EMEF;Guiné-Bissau;1
MUNICIPAL;CARAPICUIBA;COTIA;COTIA;0;99491;SIDRONIA NUNES PIRES EM;Venezuela;1
MUNICIPAL;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;0;274124;SILVIA ORTHOF EMEIEF;Venezuela;2
MUNICIPAL;SAO ROQUE;ARACARIGUAMA;ARACARIGUAMA;0;394075;SILVIA PINHEIRO MODESTO EMEI;Venezuela;2
MUNICIPAL;SAO VICENTE;ITANHAEM;ITANHAEM;0;480381;SILVIA REGINA SCHIAVON MARASCA PROFESSORA EM;Argentina;1
MUNICIPAL;SAO VICENTE;ITANHAEM;ITANHAEM;0;480381;SILVIA REGINA SCHIAVON MARASCA PROFESSORA EM;Estados Unidos da América;1
MUNICIPAL;CARAGUATATUBA;UBATUBA;UBATUBA;0;274461;SILVINO TEIXEIRA LEITE PREFEITO EM;Venezuela;1
MUNICIPAL;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;223736;SILVIO BENITO MARTINI DEPUTADO EM;Bolívia;2
MUNICIPAL;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;289206;SILVIO DE MELO;Venezuela;1
MUNICIPAL;LESTE 5;AGUA RASA;SAO PAULO;0;55050;SILVIO FLEMING MAJOR EMEF;Bolívia;3
MUNICIPAL;LESTE 5;AGUA RASA;SAO PAULO;0;55050;SILVIO FLEMING MAJOR EMEF;Nigéria;1
MUNICIPAL;LESTE 5;AGUA RASA;SAO PAULO;0;55050;SILVIO FLEMING MAJOR EMEF;Venezuela;1
MUNICIPAL;JACAREI;JACAREI;JACAREI;0;219599;SILVIO SILVEIRA MELLO FILHO EMEF;Colômbia;2
MUNICIPAL;JACAREI;JACAREI;JACAREI;0;219599;SILVIO SILVEIRA MELLO FILHO EMEF;Portugal;1
MUNICIPAL;MOGI MIRIM;AMPARO;AMPARO;0;68248;SILVIO VICHI PROFESSOR ESCOLA MUNICIPAL DE EDUCACAO INFANTIL;Haiti;1
MUNICIPAL;AMERICANA;NOVA ODESSA;NOVA ODESSA;0;399243;SIMAO WELSH PREFEITO EMEFEI;Colômbia;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;567000;SIMONE DOS SANTOS PROFESSORA EMIEIEF;Síria;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;0;66163;SINESIA MARTINI PROFESSORA EMEB;Portugal;1
MUNICIPAL;SAO VICENTE;MONGAGUA;MONGAGUA;0;479007;SIRANA KOUKDJIAN ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL;Estados Unidos da América;1
MUNICIPAL;SAO VICENTE;MONGAGUA;MONGAGUA;0;479007;SIRANA KOUKDJIAN ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL;Itália;1
MUNICIPAL;CAMPINAS OESTE;VINHEDO;VINHEDO;0;242640;SITIO DO PICA PAU AMARELO CEI;Venezuela;2
MUNICIPAL;GUARULHOS NORTE;GUARULHOS SUL;GUARULHOS;0;81528;SITIO DO PICA PAU AMARELO ESCOLA DA PREFEITURA DE GUARULHOS;Portugal;1
MUNICIPAL;RIBEIRAO PRETO;CAJURU;CAJURU;44;442756;SITIO SAO SEBASTIAO DO CAMPO FORMOSO CENTRO APOIO PEDAGOGICO;Venezuela;2
MUNICIPAL;MARILIA;PADRE NOBREGA;MARILIA;0;7495;SOFIA TEIXEIRA BARBOSA PROFA EMEF;Venezuela;3
MUNICIPAL;CENTRO OESTE;RAPOSO TAVARES;SAO PAULO;0;83963;SOLANO TRINDADE EMEF;Peru;1
MUNICIPAL;CENTRO OESTE;RAPOSO TAVARES;SAO PAULO;0;83963;SOLANO TRINDADE EMEF;Venezuela;2
MUNICIPAL;ADAMANTINA;LUCELIA;LUCELIA;0;276868;SOLEDADE DOMINGUES IGLESIA PROFA EMEF;Japão;1
MUNICIPAL;REGISTRO;CAJATI;CAJATI;0;216276;SONHO ENCANTADO CRECHE;Japão;1
MUNICIPAL;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;0;50600;SONIA APARECIDA MARQUES PROFA EMEIEF;Venezuela;1
MUNICIPAL;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;0;86496;SONIA MARIA ALVES CASTRO PERES PROFESSORA CEI;Venezuela;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;88006;SONIA MARIA DE ALMEIDA FERNANDES PROFA EMEI;Argentina;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;88006;SONIA MARIA DE ALMEIDA FERNANDES PROFA EMEI;Bolívia;1
MUNICIPAL;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;0;271305;SONIA MARIA PEREIRA DA SILVA PROFA EMEFI;Chile;1
MUNICIPAL;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;0;271305;SONIA MARIA PEREIRA DA SILVA PROFA EMEFI;Cuba;1
MUNICIPAL;ITAPETININGA;GUAREI;GUAREI;0;448874;SONIA MARIA PINTO DE BARROS PROFA EMEI;Estados Unidos da América;1
MUNICIPAL;JUNDIAI;ITATIBA;ITATIBA;0;228576;SONIA RITA PENTEADO AGUIAR SANTOS EMEB;Portugal;1
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;91765;SOROCABA  LESTE EM;Haiti;2
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;91765;SOROCABA  LESTE EM;Venezuela;2
MUNICIPAL;ITU;ITU;ITU;0;88161;STELA ALMEIDA ARRUDA PROFA EMEI;Colômbia;1
MUNICIPAL;BAURU;BAURU;BAURU;0;63708;STELIO MACHADO LOUREIRO EMEI;Venezuela;1
MUNICIPAL;LIMEIRA;RIO CLARO;RIO CLARO;0;285973;SUELI APARECIDA MARIN PROFESSORA ESCOLA MUNICIPAL;Espanha;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;0;66175;SUELY TEREZINHA AMSTALDEN PROFESSORA EMEB;Bolívia;1
MUNICIPAL;SAO BERNARDO DO CAMPO;RIACHO GRANDE;SAO BERNARDO DO CAMPO;0;242073;SUZETE APARECIDA DE CAMPOS PROFA EMEB;Uruguai;1
MUNICIPAL;ITU;BOITUVA;BOITUVA;0;350850;SYLCEIA VERA GALVAO MOURO PROFESSORA CEI;Venezuela;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;213834;SYLVIA DA SILVEIRA DE MARTINI EMEB;Bolívia;1
MUNICIPAL;SAO JOAQUIM DA BARRA;ORLANDIA;ORLANDIA;0;277617;SYLVIA FERREIRA JORGE SCHAFFER PROFA EMEB;Venezuela;1
MUNICIPAL;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;6463;SYLVIA PURITA;Bolívia;1
MUNICIPAL;CAMPINAS LESTE;CAMPINAS OESTE;CAMPINAS;0;59201;SYLVIA SIMOES MAGRO PROFA EMEF;Colômbia;1
MUNICIPAL;CAMPINAS LESTE;CAMPINAS OESTE;CAMPINAS;0;59201;SYLVIA SIMOES MAGRO PROFA EMEF;Haiti;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;0;437530;SYLVIA TEIXEIRA DE CAMARGO SANNAZZARO PROFESSORA EMEB;Chile;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;0;437530;SYLVIA TEIXEIRA DE CAMARGO SANNAZZARO PROFESSORA EMEB;Itália;1
MUNICIPAL;CAPIVARI;INDAIATUBA;INDAIATUBA;0;437530;SYLVIA TEIXEIRA DE CAMARGO SANNAZZARO PROFESSORA EMEB;Venezuela;2
MUNICIPAL;AMERICANA;AMERICANA;AMERICANA;0;222012;SYLVINO CHINELATTO CAIC PROFESSOR;Bolívia;1
MUNICIPAL;SUL 1;CIDADE ADEMAR;SAO PAULO;0;95746;SYLVIO DE MAGALHAES FIGUEIREDO ALMIRANTE EMEI;Nigéria;1
MUNICIPAL;JACAREI;GUARAREMA;GUARAREMA;0;364307;SYLVIO LUCIANO DE CAMPOS ESCOLA MUNICIPAL;Venezuela;1
MUNICIPAL;SUL 1;CAMPO LIMPO;SAO PAULO;0;54033;SYNESIO ROCHA MINISTRO EMEF;Venezuela;1
MUNICIPAL;AMERICANA;AMERICANA;AMERICANA;0;283459;TAHIRA CASA DA CRIANCA;Argentina;1
MUNICIPAL;AMERICANA;AMERICANA;AMERICANA;0;283459;TAHIRA CASA DA CRIANCA;Bolívia;3
MUNICIPAL;AMERICANA;AMERICANA;AMERICANA;0;283459;TAHIRA CASA DA CRIANCA;Portugal;1
MUNICIPAL;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;0;193860;TAKAO ONO PREFEITO EMEIEF;Venezuela;2
MUNICIPAL;ITAPEVI;BARUERI;BARUERI;0;78897;TAKECHI TAKAU EMEI;Chile;1
MUNICIPAL;CENTRO SUL;MOOCA;SAO PAULO;0;52012;TAMANDARE ALMIRANTE EMEI;Bolívia;1
MUNICIPAL;ITAPEVI;SANTANA DE PARNAIBA;SANTANA DE PARNAIBA;0;132073;TANCREDO DE ALMEIDA NEVES PRESIDENTE COLEGIO MUNICIPAL;Bolívia;2
MUNICIPAL;ITAPEVI;SANTANA DE PARNAIBA;SANTANA DE PARNAIBA;0;132073;TANCREDO DE ALMEIDA NEVES PRESIDENTE COLEGIO MUNICIPAL;Haiti;1
MUNICIPAL;CARAGUATATUBA;UBATUBA;UBATUBA;0;70212;TANCREDO DE ALMEIDA NEVES PRESIDENTE EM;Argentina;1
MUNICIPAL;CARAGUATATUBA;UBATUBA;UBATUBA;0;70212;TANCREDO DE ALMEIDA NEVES PRESIDENTE EM;Japão;3
MUNICIPAL;CARAGUATATUBA;UBATUBA;UBATUBA;0;70212;TANCREDO DE ALMEIDA NEVES PRESIDENTE EM;Peru;1
MUNICIPAL;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;0;276807;TANIA FERNANDES PROFA ESCOLA MUNICIPAL;Venezuela;1
MUNICIPAL;MAUA;MAUA;MAUA;0;470387;TANIA GERALDO DE CAMPOS SILVA PROFESSORA EM;Síria;1
MUNICIPAL;AMERICANA;AMERICANA;AMERICANA;0;233249;TAPERA CRECHE MUNICIPAL;Bolívia;1
MUNICIPAL;AMERICANA;AMERICANA;AMERICANA;0;233249;TAPERA CRECHE MUNICIPAL;Venezuela;1
MUNICIPAL;ITAPEVI;BARUERI;BARUERI;0;244776;TARO MIZUTORI PROF EMEIEF;Venezuela;2
MUNICIPAL;CENTRO OESTE;VILA SONIA;SAO PAULO;0;53272;TARSILA DO AMARAL EMEF;Colômbia;1
MUNICIPAL;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;0;50660;TARSILA DO AMARAL EMEIEF;Cuba;1
MUNICIPAL;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;0;50660;TARSILA DO AMARAL EMEIEF;Síria;1
MUNICIPAL;SUMARE;HORTOLANDIA;HORTOLANDIA;0;246300;TARSILA DO AMARAL ESCOLA MUN DE ENSINO FUNDAMENTAL;Venezuela;1
MUNICIPAL;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;0;445236;TARSILA DO AMARAL ESCOLA MUNICIPAL;Bolívia;2
MUNICIPAL;DIADEMA;DIADEMA;DIADEMA;0;120625;TATIANA BELINKY EMEB;Venezuela;2
MUNICIPAL;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;0;481373;TATIANA BELINKY ESCOLA MUNICIPAL;Bolívia;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;83161;TECLA MERLO IRMA EMEIEF;Haiti;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;83161;TECLA MERLO IRMA EMEIEF;Peru;2
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;83161;TECLA MERLO IRMA EMEIEF;Venezuela;1
MUNICIPAL;SUL 3;GRAJAU;SAO PAULO;0;54215;TEODOMIRO TOLEDO PIZA DESEMBARGADOR EMEF;Bolívia;3
MUNICIPAL;SUL 3;GRAJAU;SAO PAULO;0;54215;TEODOMIRO TOLEDO PIZA DESEMBARGADOR EMEF;Venezuela;3
MUNICIPAL;CENTRO OESTE;RAPOSO TAVARES;SAO PAULO;0;95709;TEOFILO BENEDITO OTTONI EMEF;Venezuela;1
MUNICIPAL;PIRACICABA;PIRACICABA;PIRACICABA;0;497010;TERCILIA BERNADETE SANCHES COSTA PROFESSORA EM;Venezuela;1
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;81346;TERCILLA FREIRE DONA CEI 11;Guiana Francesa;2
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;81346;TERCILLA FREIRE DONA CEI 11;Venezuela;1
MUNICIPAL;RIBEIRAO PRETO;RIBEIRAO PRETO;RIBEIRAO PRETO;0;193773;TERESA HENDRICA ANTONISSEN EMEI;Venezuela;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;281669;TERESINHA BOMBONATI PROFA EM;Bolívia;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;281669;TERESINHA BOMBONATI PROFA EM;Venezuela;3
MUNICIPAL;ITAPETININGA;TATUI;TATUI;0;196496;TERESINHA VIEIRA DE CAMARGO BARROS PROFA EM;Venezuela;1
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;92538;TEREZA CIAMBELLI GIANINI EM;Haiti;2
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;92538;TEREZA CIAMBELLI GIANINI EM;Portugal;1
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;92538;TEREZA CIAMBELLI GIANINI EM;Venezuela;3
MUNICIPAL;JABOTICABAL;CORREGO RICO;JABOTICABAL;0;217013;TEREZA NORONHA CARVALHO EMEB;Venezuela;1
MUNICIPAL;VOTORANTIM;CAPELA DO ALTO;CAPELA DO ALTO;0;282273;TEREZA QUEVEDO LOPES EMEI;Bolívia;1
MUNICIPAL;CARAGUATATUBA;ILHABELA;ILHABELA;0;466924;TEREZINHA DE JESUS FERREIRA EM;Argentina;1
MUNICIPAL;CAPIVARI;MONTE MOR;MONTE MOR;0;267247;TEREZINHA DO MENINO JESUS CALIL PROFESSORA;Venezuela;5
MUNICIPAL;JACAREI;SANTA BRANCA;SANTA BRANCA;0;213548;TEREZINHA DO MENINO JESUS PORTO WUO EMEIF;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
MUNICIPAL;ITU;BOITUVA;BOITUVA;0;276194;TEREZINHA ELIZABETH SARUBBI SEBASTIANI PROFA EMEF;Haiti;1
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;81309;TEREZINHA LUCAS FERNANDES PROFA CEI 15;Venezuela;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;232890;TEREZINHA MARTINS PEREIRA PROFA EMEF;Bolívia;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;232890;TEREZINHA MARTINS PEREIRA PROFA EMEF;Venezuela;5
MUNICIPAL;SAO VICENTE;PERUIBE;PERUIBE;0;218315;TEREZINHA RODRIGUES KALIL PROFA EMEF;Colômbia;2
MUNICIPAL;SAO VICENTE;PERUIBE;PERUIBE;0;218315;TEREZINHA RODRIGUES KALIL PROFA EMEF;Venezuela;1
MUNICIPAL;ADAMANTINA;ADAMANTINA;ADAMANTINA;0;79923;TERUYO KIKUTA PROFA EMEF;Venezuela;1
MUNICIPAL;ITAPEVI;JANDIRA;JANDIRA;0;79637;THAMARA CORREA DE MATOS EMEB;Haiti;1
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;53119;THEO DUTRA EMEF;Bolívia;1
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;53119;THEO DUTRA EMEF;Peru;1
MUNICIPAL;BARRETOS;OLIMPIA;OLIMPIA;0;230704;THEODOMIRO DA SILVA MELO EMEB;Estados Unidos da América;1
MUNICIPAL;CENTRO OESTE;VILA SONIA;SAO PAULO;0;53168;THEODOMIRO DIAS DESEMBARGADOR EMEF;Angola;1
MUNICIPAL;AMERICANA;NOVA ODESSA;NOVA ODESSA;0;66151;THERESINHA ANTONIA MALAGUETTA MERENDA PROFESSORA EMEFEI;Bolívia;1
MUNICIPAL;JUNDIAI;ITUPEVA;ITUPEVA;0;55992;THEREZA ANGELINA LOURENCON PROFESSORA CEMEB;Peru;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;51445;THEREZA BIANCHI COLLINO CEMEI;Estados Unidos da América;1
MUNICIPAL;SAO ROQUE;ARACARIGUAMA;ARACARIGUAMA;0;216773;THEREZA DE CAMPOS CASTRO PROFESSORA EMEF;Bolívia;1
MUNICIPAL;SAO ROQUE;ARACARIGUAMA;ARACARIGUAMA;0;216773;THEREZA DE CAMPOS CASTRO PROFESSORA EMEF;Venezuela;7
MUNICIPAL;LESTE 3;SAO RAFAEL;SAO PAULO;0;233900;THEREZA MACIEL DE PAULA PROFA EMEF;Venezuela;2
MUNICIPAL;ITAPEVA;ITAPEVA;ITAPEVA;0;240667;THEREZA SILVEIRA MELLO PROFA EM;Portugal;1
MUNICIPAL;ITAPEVA;ITAPEVA;ITAPEVA;0;240667;THEREZA SILVEIRA MELLO PROFA EM;Venezuela;1
MUNICIPAL;JALES;SANTA FE DO SUL;SANTA FE DO SUL;0;289772;THEREZA SIQUEIRA MENDES PROFA EM;Haiti;1
MUNICIPAL;JALES;SANTA FE DO SUL;SANTA FE DO SUL;0;289772;THEREZA SIQUEIRA MENDES PROFA EM;Japão;1
MUNICIPAL;CENTRO SUL;CURSINO;SAO PAULO;0;87610;THEREZINHA BATISTA PETTAM PROFESSORA EMEI;Venezuela;1
MUNICIPAL;SANTOS;SANTOS;SANTOS;0;245999;THEREZINHA DE JESUS SIQUEIRA PIMENTEL UNIDA MUN DE EDUCACAO;Venezuela;4
MUNICIPAL;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;0;70476;THEREZINHA DO MENINO JESUS SOARES DO NASCIMENTO PROFA EMEFI;Chile;1
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;276820;THEREZINHA PEREIRA LIMA MUZEL PROFA EM;Bolívia;1
